addr,web_add,pay,company_info,company,jobname
北京,https://jobs.51job.com/all/co3573216.html,0.8-1万/月,,百融（北京）金融信息服务股份有限...,大数据方向讲师
北京,https://jobs.51job.com/all/co3573216.html,3-4万/月,,百融（北京）金融信息服务股份有限...,大数据总监
北京-海淀区,https://jobs.51job.com/all/co604224.html,1.5-3万/月,,北京诚盛投资管理有限公司,机器学习建模研发工程师(00035-HYF)
北京-海淀区,https://jobs.51job.com/all/co604224.html,1.2-2.4万/月,,北京诚盛投资管理有限公司,智能算法工程师(ZDJ-90)
西安-雁塔区,https://jobs.51job.com/all/co604224.html,1-1.5万/月,,北京诚盛投资管理有限公司,图像识别工程师（00002-HYF）
北京-海淀区,https://jobs.51job.com/all/co604224.html,1.5-3万/月,,北京诚盛投资管理有限公司,数据挖掘高级工程师(00111-SJZ)
北京,https://jobs.51job.com/all/co3573216.html,2.5-3万/月,,百融（北京）金融信息服务股份有限...,算法工程师—外研在线
北京-海淀区,https://jobs.51job.com/all/co604224.html,1-1.6万/月,,北京诚盛投资管理有限公司,Java高级软件开发工程师-HXY
北京-海淀区,https://jobs.51job.com/all/co604224.html,1-1.6万/月,,北京诚盛投资管理有限公司,Java高级软件开发工程师-HXY
北京-海淀区,https://jobs.51job.com/all/co604224.html,1-1.5万/月,,北京诚盛投资管理有限公司,00155测试工程师-HXY
北京-海淀区,https://jobs.51job.com/all/co604224.html,1-1.5万/月,,北京诚盛投资管理有限公司,00155测试工程师-HXY
北京-海淀区,https://jobs.51job.com/all/co604224.html,1-1.5万/月,,北京诚盛投资管理有限公司,测试工程师-HXY
北京-海淀区,https://jobs.51job.com/all/co604224.html,1-1.5万/月,,北京诚盛投资管理有限公司,算法工程师-HXY
北京-朝阳区,https://jobs.51job.com/all/co604224.html,1.5-2.5万/月,,北京诚盛投资管理有限公司,大数据开发工程师-AI研究院
北京-海淀区,https://jobs.51job.com/all/co604224.html,0.8-1万/月,,北京诚盛投资管理有限公司,00156数据转换工程师-SJZ
北京-海淀区,https://jobs.51job.com/all/co604224.html,3-5千/月,",  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,    ,",北京诚盛投资管理有限公司,运维实习生
北京,https://jobs.51job.com/all/co3573216.html,1.2-2.5万/月,,百融（北京）金融信息服务股份有限...,Windows开发工程师
北京-朝阳区,https://jobs.51job.com/all/co604224.html,1.5-2.5万/月,,北京诚盛投资管理有限公司,算法工程师-AI研究院
北京-朝阳区,https://jobs.51job.com/all/co604224.html,0.8-1.2万/月,,北京诚盛投资管理有限公司,性能压力测试-AI研究院
北京-海淀区,https://jobs.51job.com/all/co604224.html,1-2.5万/月,,北京诚盛投资管理有限公司,数据分析师
北京-海淀区,https://jobs.51job.com/all/co604224.html,1.5-3万/月,"岗位职责：,1、图像识别算法开发,2、自然环境目标检测、信息提取算法开发,任职要求：,1、本科及以上学历，在人工智能、机器人、计算机视觉、机器学习、数据科学、遥感等相关方向有1年以上研究或工程开发经验；,2、 熟悉空间特征提取、透射变换、目标检测的主流算法，具备相关扎实的理论基础；,3、 熟练使用C++/Python等编程语言和Linux环境；,4、乐于学习新知识，良好的英文资料阅读能力；,5、英语口语熟练，有过分布式机器学习研究和开发经验者优先.",北京诚盛投资管理有限公司,高级算法工程师(00113-NTD)
北京-朝阳区,https://jobs.51job.com/all/co604224.html,1.5-2万/月,,北京诚盛投资管理有限公司,Openstack开发工程师
北京-西城区,https://jobs.51job.com/all/co604224.html,3-4万/月,,北京诚盛投资管理有限公司,安全攻防专家
北京-朝阳区,https://jobs.51job.com/all/co604224.html,10-15万/年,,北京诚盛投资管理有限公司,C++服务器开发工程师
北京-朝阳区,https://jobs.51job.com/all/co604224.html,10-15万/年,,北京诚盛投资管理有限公司,C++服务器开发工程师
北京-西城区,https://jobs.51job.com/all/co604224.html,0.8-1万/月,,北京诚盛投资管理有限公司,软件开发工程师
北京-朝阳区,https://jobs.51job.com/all/co604224.html,1-1.5万/月,,北京诚盛投资管理有限公司,估值服务器开发工程师
北京-朝阳区,https://jobs.51job.com/all/co604224.html,1-1.5万/月,,北京诚盛投资管理有限公司,估值服务器开发工程师
北京-海淀区,https://jobs.51job.com/all/co604224.html,3-5万/月,,北京诚盛投资管理有限公司,高级算法工程师
北京-海淀区,https://jobs.51job.com/all/co604224.html,3-5万/月,,北京诚盛投资管理有限公司,高级算法工程师
北京,https://jobs.51job.com/all/co604224.html,1.5-2万/月,,北京诚盛投资管理有限公司,健康大数据研发工程师
北京-海淀区,https://jobs.51job.com/all/co604224.html,2-2.5万/月,,北京诚盛投资管理有限公司,自动化部署运维工程师
北京-海淀区,https://jobs.51job.com/all/co604224.html,2-2.5万/月,,北京诚盛投资管理有限公司,自动化部署运维工程师
北京-海淀区,https://jobs.51job.com/all/co604224.html,2-2.5万/月,,北京诚盛投资管理有限公司,Docker容器中级工程师
北京,https://jobs.51job.com/all/co604224.html,1-1.5万/月,,北京诚盛投资管理有限公司,人工智能研发工程师
北京-大兴区,https://jobs.51job.com/all/co604224.html,1-1.5万/月,,北京诚盛投资管理有限公司,APP测试工程师
北京-大兴区,https://jobs.51job.com/all/co604224.html,1.5-2万/月,,北京诚盛投资管理有限公司,自动化测试工程师
北京-海淀区,https://jobs.51job.com/all/co604224.html,1-1.8万/月,,北京诚盛投资管理有限公司,图像识别工程师（HXY-00002）
北京-海淀区,https://jobs.51job.com/all/co604224.html,1-2万/月,,北京诚盛投资管理有限公司,遥感算法开发工程师
北京-昌平区,https://jobs.51job.com/all/co604224.html,0.8-1万/月,,北京诚盛投资管理有限公司,生物信息研发工程师
北京-昌平区,https://jobs.51job.com/all/co604224.html,0.8-1万/月,,北京诚盛投资管理有限公司,生物信息研发工程师
北京-海淀区,https://jobs.51job.com/all/co604224.html,1.5-2万/月,,北京诚盛投资管理有限公司,高级java架构师
北京,https://jobs.51job.com/all/co604224.html,1-1.5万/月,,北京诚盛投资管理有限公司,算法工程师（自然语言理解）
北京,https://jobs.51job.com/all/co604224.html,1-1.5万/月,,北京诚盛投资管理有限公司,大数据开发工程师
北京-海淀区,https://jobs.51job.com/all/co604224.html,2-2.5万/月,,北京诚盛投资管理有限公司,VMware虚拟化高级工程师
北京,https://jobs.51job.com/all/co3573216.html,2-2.5万/月,,百融（北京）金融信息服务股份有限...,应用安全工程师-外研在线
北京,https://jobs.51job.com/all/co604224.html,1-1.5万/月,,北京诚盛投资管理有限公司,性能测试工程师
北京,https://jobs.51job.com/all/co604224.html,2.5-3万/月,,北京诚盛投资管理有限公司,后端工程师--sherry
北京,https://jobs.51job.com/all/co3573216.html,1.5-2万/月,,百融（北京）金融信息服务股份有限...,高级运维工程师-外研在线
北京-昌平区,https://jobs.51job.com/all/co604224.html,1-1.5万/月,,北京诚盛投资管理有限公司,大数据工程师
北京-海淀区,https://jobs.51job.com/all/co3573216.html,4.5-6千/月,,百融（北京）金融信息服务股份有限...,自然语言处理(实习生)
北京,https://jobs.51job.com/all/co3573216.html,1.5-2万/月,,百融（北京）金融信息服务股份有限...,高级运维工程师-外研在线
北京-海淀区,https://jobs.51job.com/all/co3573216.html,4-5万/月,,百融（北京）金融信息服务股份有限...,自然语言处理资深工程师
北京,https://jobs.51job.com/all/co604224.html,1.5-3万/月,,北京诚盛投资管理有限公司,信息安全工程师
北京-朝阳区,https://jobs.51job.com/all/co604224.html,4-5万/月,,北京诚盛投资管理有限公司,金融工程研究员
空,https://jobs.51job.com/all/co604224.html,空,空,北京诚盛投资管理有限公司,空
北京-海淀区,https://jobs.51job.com/all/co3573216.html,2.5-3万/月,,百融（北京）金融信息服务股份有限...,自然语言处理高级工程师
北京-海淀区,https://jobs.51job.com/all/co3573216.html,2.5-3万/月,,百融（北京）金融信息服务股份有限...,推荐算法工程师
北京-海淀区,https://jobs.51job.com/all/co3573216.html,3-4万/月,,百融（北京）金融信息服务股份有限...,推荐系统资深工程师
北京-海淀区,https://jobs.51job.com/all/co3573216.html,1-1.5万/月,,百融（北京）金融信息服务股份有限...,PHP开发工程师-游戏媒体
北京-海淀区,https://jobs.51job.com/all/co3573216.html,1-1.5万/月,,百融（北京）金融信息服务股份有限...,.NET开发工程师
北京-海淀区,https://jobs.51job.com/all/co3573216.html,1.5-3万/月,,百融（北京）金融信息服务股份有限...,AI工程师-DNJS0001/算法工程师-DNJS
北京-海淀区,https://jobs.51job.com/all/co3573216.html,1.5-3万/月,,百融（北京）金融信息服务股份有限...,高级搜索开发工程师-DNJS0002
北京-海淀区,https://jobs.51job.com/all/co3573216.html,1-1.5万/月,,百融（北京）金融信息服务股份有限...,Node.js开发工程师-DNJS0006
北京-海淀区,https://jobs.51job.com/all/co3573216.html,1-1.5万/月,,百融（北京）金融信息服务股份有限...,系统运维工程师-DNJS0009
北京-海淀区,https://jobs.51job.com/all/co3573216.html,1-2万/月,,百融（北京）金融信息服务股份有限...,PHP开发工程师-DNJS0015
北京-海淀区,https://jobs.51job.com/all/co3573216.html,1.5-2万/月,,百融（北京）金融信息服务股份有限...,推荐系统工程师
北京-海淀区,https://jobs.51job.com/all/co3573216.html,3-5万/月,,百融（北京）金融信息服务股份有限...,大数据架构师-DNJS0010
北京-海淀区,https://jobs.51job.com/all/co3573216.html,1.5-2.5万/月,,百融（北京）金融信息服务股份有限...,搜索开发工程师-DNJS0003
北京,https://jobs.51job.com/all/co2758227.html,1-1.5万/月,"1. 开发并推动自动化测试工具及框架；,2. 逐步建立全面的质量保证体系，完善质量度量和监控体系；,3. 为保证产品质量，引入和完善新的测试方法或技术，如稳定性测试、性能测试、安全测试、异常测试等；,4. 有流程优化、技术创新意识，不断优化产品迭代方式，并主动通过技术手段提升测试效率（如引进自动化测试方案等）；,1. 计算机或相关专业本科以上学历，或有相当水平的从业经历；,2. 有一定的编程能力，至少熟练使用java、python、shell、go等中的一种语言； ,3. 熟悉HTTP/HTTPS协议、Web架构及互联网应用的工作原理；,4. 有撰写自动化测试工具以及搭建自动化测试平台的实战经验，有自动化测试经验，设计用例并编写代码实现自动化测试；,5. 优秀的发现问题、分析问题、解决问题的能力；,6. 具备良好的沟通协调和团队协,作能力，有强烈的责任心和积极主动的工作态度；",今日头条,测试工程师(030241)(职位编号：JD030241)
北京-海淀区,https://jobs.51job.com/all/co2758227.html,1.5-2.5万/月,,今日头条,高级文档工程师
北京,https://jobs.51job.com/all/co2758227.html,1.5-2万/月,"1. 开发并推动自动化测试工具及框架；,2. 逐步建立全面的质量保证体系，完善质量度量和监控体系；,3. 为保证产品质量，引入和完善新的测试方法或技术，如稳定性测试、性能测试、安全测试、异常测试等；,4. 有流程优化、技术创新意识，不断优化产品迭代方式，并主动通过技术手段提升测试效率（如引进自动化测试方案等）；,1. 计算机或相关专业本科以上学历，或有相当水平的从业经历；,2. 有一定的编程能力，至少熟练使用java、python、shell、go等中的一种语言； ,3. 熟悉HTTP/HTTPS协议、Web架构及互联网应用的工作原理；,4. 有撰写自动化测试工具以及搭建自动化测试平台的实战经验，有自动化测试经验，设计用例并编写代码实现自动化测试；,5. 优秀的发现问题、分析问题、解决问题的能力；,6. 具备良好的沟通协调和团队协,作能力，有强烈的责任心和积极主动的工作态度；",今日头条,测试开发工程师(030848)(职位编号：JD030848)
北京-大兴区,https://jobs.51job.com/all/co2758227.html,2-3.5万/月,"1、使用统计学分析方法、挖掘算法，构建数据分析模型来驱动增长和运营,2、进行项目评估、效果评估；响应产品、运营、市场等部门的数据分析工作,3、根据用户行为在不同时间的变化进行数据分析和策略优化，通过建立模型来驱动增长和运营；,4、定期进行行业数据分析报告、市场分析报告、产品报告和用户行为分析的报告发布。,1、统计学、计量经济学、数学相关的专业硕士以上学历；,2、2-4年数据分析或数据挖掘经验，有IT大数据分析经验，咨询公司数据分析经验、互联网数据建模分析经验者优先； ,3、具备大数据的处理能力，精通Hive、SQL等相关数据查询工具和语言及R，python等统计分析语言，熟练操作Tableau、excel、SAS/SPSS等工具； ,4、良好的数据敏感度，能从海量数据提炼核心结果；有丰富的数据分析、挖掘、清洗和建模的经验。",今日头条,（无人超市）数据挖掘工程师(033081)(职位编号：JD033081)
北京-大兴区,https://jobs.51job.com/all/co2758227.html,2-4万/月,"1.图像增强与识别核心算法的研究； ,2.图像服务供应商的考察与评估；,3.制定供应商图像服务技术的融合方案；,4.图像服务的前沿技术探索及提案。,1.3年以上图像工程相关项目研发经验； ,2.熟悉常用的图像处理与增强算法；,3.熟悉常用的机器学习算法及其在图像识别中的应用；,4.熟练使用C++/Java/Python语言，熟悉包括OpenCV在内的开源类库的使用与开发；,5.较强的学习、分析问题的能力，良好的团队合作意识与跨部门沟通的能力；,6.有深度学习研究经历，在图像处理、计算机视觉或机器学习领域发表过高质量论文的优先考虑。",今日头条,图像算法工程师 (033252)(职位编号：JD033252)
北京-海淀区,https://jobs.51job.com/all/co3573216.html,2.5-3万/月,,百融（北京）金融信息服务股份有限...,推荐系统高级工程师
北京-大兴区,https://jobs.51job.com/all/co2758227.html,2.5-5万/月,"(1)	研发机器学习和深度学习新算法，包括但不限于：网络结构设计、优化算法设计、强化学习、迁移学习、降维、核方法、稀疏化。,(2)	与实际问题结合，提出综合解决方案。,1.	计算机及相关专业的硕士及以上学历，博士优先。,2.	精通一个深度学习框架（Tensorflow, Caffe, or MXnet）。,3.	优秀的编程实现能力，精通一门编程语言（C/C++, Java, or Python）。,4.	良好的分析问题和解决问题能力。,5.	良好的团队协作能力。",今日头条,算法工程师岗(033971)(职位编号：JD033971)
北京-海淀区,https://jobs.51job.com/all/co3573216.html,1.5-2.5万/月,,百融（北京）金融信息服务股份有限...,Java高级开发工程师
北京,https://jobs.51job.com/all/co3573216.html,1.5-2万/月,,百融（北京）金融信息服务股份有限...,高级web前端
北京,https://jobs.51job.com/all/co2758227.html,1.5-3万/月,"1.参与京东精准营销系统的数据架构设计和提供解决方案，通过对大数据知识挖掘，提升京东精细化运营能力，提升用户体验和公司收益。,2.通过对海量的京东用户、商品数据的分析，挖掘，预测用户的购买需求，结合营销手段，提供贴心的产品和服务。,1.有一定的电子商务营销经验，包括用户，商品的营销业务，发现关键核心的特征，,2.计算机或相关专业本科及以上学历，熟悉java或python语言编程，对数据结构和算法设计有较为深刻的理解,3. 在机器学习模型和算法方向有应用经验。基于分布式及大数据平台的优先考虑,4.有独立针对具体的营销场景与目标设计与实现不同的机器学习方案的能力与创新能力,5.3年以上数据挖掘，统计类相关工作经验，一线互联网公司2年以上算法相关的经验优先考虑。",今日头条,算法工程师(036061)(职位编号：JD036061)
北京-大兴区,https://jobs.51job.com/all/co2758227.html,2-4万/月,"1.	负责分析、预测无人仓的各流程数据，包括入库、拣选、出库、订单、商品等；,2.	负责无人仓数据的ETL和特征工程工作，对数据进行探索性分析；,3.	根据业务需求，建立适应无人仓的机器学习算法模型，求解模型，改进现有算法。,1.	在计算机科学/统计学/数据科学/数学/工程学/管理科学相关领域拥有全日制硕士及以上学历，有扎实的编程和数学统计基础，硕士3年以上工作经验；,2.	至少熟练使用Python、R、Matlab、SAS中的一种，熟悉SQL；,3.	熟练掌握时间序列分析、回归、分类、聚类、关联规则等机器学习算法，有结构化数据挖掘、建模经验； ,4.	有应用大数据工具（Spark/Hive）经验、熟悉深度学习框架者优先考虑；,5.	对数据分析有浓厚兴趣，有良好的团队合作精神和沟通能力；有电商数据挖掘经验、熟悉电商业务模式者优先考虑。",今日头条,数据挖掘工程师（无人仓）(032496)(职位编号：JD032496)
北京-大兴区,https://jobs.51job.com/all/co2758227.html,2-3.5万/月,"1.	负责图像处理算法和视频处理算法研发和应用,精通图像算法、生物识别算法等前沿技术。,2.	负责OCR、人脸识别等技术的产品化落地；,3.	负责移植图像处理、机器视觉的算法至相关产品、设备平台,4.	现有算法的优化和完善；,5.	跟踪相关领域的技术发展趋势，形成技术分析报告；,1.	本科及以上学历，应用数学、计算机、图像处理等相关专业；,2.	具备图像处理、模式识别、机器视觉、信号处理等基础知识；,3.	熟练掌握opencv、VS/C++、matlab、Python编程语言，熟练 GPU编程；,4.	精通常见的图像处理、特征提取算法；熟悉常见的模式识别算法；,5.	三年及以上算法开发经验，有实际算法项目工作经验者优先；,6.	学习能力强，能独立分析并解决问题；",今日头条,算法工程师岗(036749)(职位编号：JD036749)
北京-大兴区,https://jobs.51job.com/all/co2758227.html,2-3.5万/月,"1、负责搭建物联网大数据系统架构，了解各种架构体系优劣，并能作出科学决策；,2、研究前沿技术，解决实际场景中的业务问题，优化离线/实时大数据计算任务的性能；,3、充分理解业务需求、转化业务需求为工程文档；,4、制定开发计划，掌控进度，并与团队进行必要沟通。,1、计算机或相关专业本科及以上学历，5年以上大数据开发经验；,2、熟悉Linux/Unix开发环境，精通python、java、scala，扎实的数据结构和算法功底；,3、具有丰富的数据加工处理经验，对数据处理、数据清洗，数据建模、数据分析等有深刻认识和实战经验；,4、熟练使用HBase、kafka, hive、spark、kylin、presto等进行数据加工；熟悉hive和spark的编写和性能调优；,5、清晰的逻辑分析和表达能力，热爱技术，乐于分享，对行业和技术的发展有自己的见解；,6、良好的团队精神和合作意识，强烈的责任心，对工作有激情，良好的沟通能力。,加分项：,1、有数据挖掘、深度学习领域的理论基础和算法实现和优化经验优先；,2、熟悉lucene者优先。",今日头条,大数据工程师(033973)(职位编号：JD033973)
北京-朝阳区,https://jobs.51job.com/all/co604224.html,1-1.5万/月,,北京诚盛投资管理有限公司,Web前端开发工程师
北京-海淀区,https://jobs.51job.com/all/co2758227.html,1.5-1.9万/月,,今日头条,网络安全分析师-北京-00432
北京,https://jobs.51job.com/all/co3846654.html,2-4万/月,,京东商城,音视频实时通信专家
北京,https://jobs.51job.com/all/co3846654.html,2-4万/月,,京东商城,后台研发工程师 / 架构师 - 直播
北京,https://jobs.51job.com/all/co3846654.html,2-4万/月,,京东商城,Web后台开发工程师 - 系统
北京-大兴区,https://jobs.51job.com/all/co2758227.html,2-4万/月,"京东X事业部视觉与智能研究院诚邀计算视觉科学家加盟。,我们致力于为智慧物流研发最新、最***的AI科技（包括无人车、无人机、无人仓、无人超市）。,1.	计算机及相关专业的硕士及以上学历，博士优先。,2.	精通一个深度学习框架（Tensorflow, Caffe, or MXnet）。,3.	优秀的编程实现能力，精通一门编程语言（C/C++, Java, or Python）。,4.	计算视觉领域竞赛优胜者优先。,5.	良好的分析问题和解决问题能力。,6.	良好的团队协作能力。",今日头条,视觉算法工程师岗(033957)(职位编号：JD033957)
北京,https://jobs.51job.com/all/co3846654.html,1.5-3万/月,,京东商城,安全风控工程师
北京,https://jobs.51job.com/all/co3846654.html,2-4万/月,,京东商城,视频算法工程师
北京-海淀区,https://jobs.51job.com/all/co3573216.html,1.5-2万/月,,百融（北京）金融信息服务股份有限...,自然语言处理工程师
北京,https://jobs.51job.com/all/co3846654.html,2.5-4.5万/月,,京东商城,后台（高级）研发工程师
北京,https://jobs.51job.com/all/co3846654.html,2-4万/月,,京东商城,数据研发工程师
北京,https://jobs.51job.com/all/co3846654.html,2.5-5万/月,,京东商城,后端开发工程师（数据方向）
北京,https://jobs.51job.com/all/co3846654.html,2-4万/月,,京东商城,视频服务端后台研发（高级）工程师
北京,https://jobs.51job.com/all/co3846654.html,2-4万/月,,京东商城,视频服务端后台研发（高级）工程师
北京-西城区,https://jobs.51job.com/all/co2758227.html,0.6-1.2万/月,,今日头条,大数据测试工程师-北京-00472
北京,https://jobs.51job.com/all/co3846654.html,3.5-7万/月,,京东商城,前端高级开发工程师
北京,https://jobs.51job.com/all/co3846654.html,2-4万/月,,京东商城,高级视频架构工程师
北京,https://jobs.51job.com/all/co3846654.html,1.5-2.5万/月,,京东商城,后台研发工程师
北京,https://jobs.51job.com/all/co3846654.html,1.5-3万/月,,京东商城,高级数据分析师
北京,https://jobs.51job.com/all/co3846654.html,1.5-2.5万/月,,京东商城,系统运维工程师
北京,https://jobs.51job.com/all/co3846654.html,2-4万/月,,京东商城,安全风控工程师
北京,https://jobs.51job.com/all/co3846654.html,2-4万/月,,京东商城,流媒体服务器高级开发工程师
北京,https://jobs.51job.com/all/co3846654.html,1.5-3万/月,,京东商城,风险报表数据师
北京,https://jobs.51job.com/all/co3846654.html,1.5-3万/月,,京东商城,风险数据分析师
北京,https://jobs.51job.com/all/co3846654.html,2-4万/月,,京东商城,前端开发工程师
北京,https://jobs.51job.com/all/co3846654.html,2-4万/月,,京东商城,前端开发工程师
北京,https://jobs.51job.com/all/co3846654.html,1-1.8万/月,,京东商城,悟空问答产品运营
北京,https://jobs.51job.com/all/co3846654.html,2-4万/月,,京东商城,服务端开发工程师
北京,https://jobs.51job.com/all/co3846654.html,2.5-5万/月,,京东商城,web前端高级工程师
北京,https://jobs.51job.com/all/co3846654.html,2.6-5.2万/月,,京东商城,ToB后端研发工程师
北京,https://jobs.51job.com/all/co3846654.html,2-4万/月,,京东商城,前端开发工程师
北京,https://jobs.51job.com/all/co3846654.html,2.5-5万/月,,京东商城,搜索架构高级工程师
北京,https://jobs.51job.com/all/co3846654.html,2-4万/月,,京东商城,AI Lab机器学习系统研究员
北京,https://jobs.51job.com/all/co3846654.html,2-4万/月,,京东商城,数据研发工程师
北京,https://jobs.51job.com/all/co3846654.html,2-4万/月,,京东商城,高级网络SRE工程师
北京,https://jobs.51job.com/all/co3846654.html,2-4万/月,,京东商城,后端研发工程师-Growth方向
北京,https://jobs.51job.com/all/co3846654.html,2-4万/月,,京东商城,Web后台开发工程师 - 系统
北京,https://jobs.51job.com/all/co2758227.html,1.5-3万/月,,今日头条,增长策略产品经理
北京,https://jobs.51job.com/all/co3846654.html,6-8千/月,,京东商城,算法实习生
北京,https://jobs.51job.com/all/co3846654.html,1.3-2.5万/月,,京东商城,悟空问答用户运营
北京,https://jobs.51job.com/all/co3846654.html,2-4万/月,,京东商城,后台开发工程师
北京,https://jobs.51job.com/all/co3846654.html,2-4万/月,,京东商城,AI Lab机器学习系统工程师
北京-朝阳区,https://jobs.51job.com/all/co2758227.html,0.8-1万/月,,今日头条,C/C++交易开发工程师
北京,https://jobs.51job.com/all/co2758227.html,6-8千/月,,今日头条,售前工程师
杭州,https://jobs.51job.com/all/co2758227.html,0.8-1万/月,,今日头条,数据开发工程师
北京,https://jobs.51job.com/all/co3846654.html,2-4万/月,,京东商城,高级数据建模工程师
北京,https://jobs.51job.com/all/co2758227.html,1.5-2万/月,,今日头条,大数据开发工程师
北京-海淀区,https://jobs.51job.com/all/co2758227.html,0.8-1万/月,,今日头条,生物信息工程师
北京-海淀区,https://jobs.51job.com/all/co2758227.html,1-1.5万/月,,今日头条,生物信息研究员（临床）
北京-海淀区,https://jobs.51job.com/all/co2758227.html,1.5-3万/月,,今日头条,产品研发高级工程师
北京-海淀区,https://jobs.51job.com/all/co2758227.html,1.5-2.5万/月,,今日头条,高级前端工程师J10051
南宁,https://jobs.51job.com/all/co4270467.html,2-3千/月,,光华隆信资产管理有限公司,数据挖掘工程师J11313
北京-海淀区,https://jobs.51job.com/all/co2758227.html,1-1.5万/月,,今日头条,生物信息研究员
北京-朝阳区,https://jobs.51job.com/all/co4270467.html,1.5-2千/月,,光华隆信资产管理有限公司,运维工程师
北京-海淀区,https://jobs.51job.com/all/co2758227.html,1.5-2万/月,,今日头条,生物信息研究员（编程方向）
北京-海淀区,https://jobs.51job.com/all/co4270467.html,60-80万/年,,光华隆信资产管理有限公司,技术工程部-PAAS架构师-北京-02822
北京-朝阳区,https://jobs.51job.com/all/co4270467.html,2-3千/月,,光华隆信资产管理有限公司,持续集成工程师-技术中心
北京-西城区,https://jobs.51job.com/all/co2758227.html,0.6-2万/月,,今日头条,Openstack工程师
广州,https://jobs.51job.com/all/co4270467.html,5-7万/月,,光华隆信资产管理有限公司,数据分析
北京-朝阳区,https://jobs.51job.com/all/co2758227.html,6-7千/月,,今日头条,运维工程师
北京,https://jobs.51job.com/all/co4270467.html,3-4.5千/月,,光华隆信资产管理有限公司,大数据平台开发实习生
北京,https://jobs.51job.com/all/co4270467.html,150元/天,,光华隆信资产管理有限公司,Hadoop开发工程师-校招
北京-朝阳区,https://jobs.51job.com/all/co4270467.html,3-8千/月,"1、负责研究各种银行理财信息、财经资讯、金融网站、媒体，实现多种站点形式的数据爬取；,2、根据业务需求，对爬取数据进行迭代更新优化。,1、本科及以上学历，计算机、数学等相关专业要求；,2、熟悉网络编程、算法、协议、多线程、Socket 等机制；,3、至少熟练掌握爬虫所需的java或者python语言之一；,4、熟悉正则表达式、了解浏览器的基本原理；,5、欢迎应届生投递简历。",光华隆信资产管理有限公司,爬虫工程师
北京-朝阳区,https://jobs.51job.com/all/co2758227.html,1.3-1.8万/月,,今日头条,前端工程师
北京,https://jobs.51job.com/all/co4270467.html,2-3千/月,,光华隆信资产管理有限公司,数据挖掘工程师
北京-朝阳区,https://jobs.51job.com/all/co293628.html,1.5-2千/月,,北京北大方正电子有限公司,大数据性能测试工程师
北京-朝阳区,https://jobs.51job.com/all/co293628.html,150元/天,"SAS,4.  SAS产品集群的搭建及调优,5.  高效解决客户关于SAS产品的问题, ,1. 本科或研究生在读，2019年毕业优先。,2. 计算机专业背景，学习成绩优异，并具备优秀的中英文能力。,3. 熟悉操作系统（包括Linux和Windows），精通计算机网络。,4. 具备较强的软件开发能力，熟悉并掌握：Java、C、.Net、Python、SQL、SAS、Perl等语言，有SAS、Python、SQL基础并有实践经验者优先,5. 了解大数据生态，熟悉Hadoop, Spark等大数据技术与架构者优先。,6. 具备良好的逻辑与创新思维能力，善于分析问题，能高效解决问题，沟通交流能力强。,7. 较强的英文听说读写译能力，英语四级及以上。,8. 每周工作时间保证至少4天，最少6个月。",北京北大方正电子有限公司,助理技术顾问
北京-朝阳区,https://jobs.51job.com/all/co4270467.html,1.5千以下/月,,光华隆信资产管理有限公司,机器学习工程师（算法工程师）
杭州,https://jobs.51job.com/all/co293628.html,5-7万/月,,北京北大方正电子有限公司,计算机视觉图形算法研发
南宁,https://jobs.51job.com/all/co4270467.html,2-3千/月,,光华隆信资产管理有限公司,数据采集工程师J11314
北京-海淀区,https://jobs.51job.com/all/co293628.html,1.5-2千/月,,北京北大方正电子有限公司,算法框架开发工程师
杭州,https://jobs.51job.com/all/co293628.html,10万以上/月,,北京北大方正电子有限公司,自然语言处理专家
广州,https://jobs.51job.com/all/co4270467.html,5-7万/月,,光华隆信资产管理有限公司,算法工程师（广告方向）
北京-海淀区,https://jobs.51job.com/all/co293628.html,1.5千以下/月,,北京北大方正电子有限公司,算法工程师（央企）
空,https://jobs.51job.com/all/co4270467.html,空,空,光华隆信资产管理有限公司,空
北京-朝阳区,https://jobs.51job.com/all/co4270467.html,1.5-2千/月,"岗位职责：,1、配合开发部门完成SQL优化，设计或根据《数据库设计规范》审核schema；,2、负责Goldengate数据同步配置、监控、日常维护等；,3、负责数据库日常运维、故障处理，备份恢复、性能调优以及补丁升级等；,4、负责数据库数据监控（涉及性能、可用性、报警等）解决方案的设计并主导实施。,任职要求：,1、优秀的关系数据库架构设计能力，精通DB2、MYSQL数据库的性能优化，有三年以上运维经验；,2、丰富的数据库日常维护经验，擅于分析运行瓶颈，并提供改进方案；,3、精通goldengate数据同步技术，熟悉KAFKA、RabitMQ等消息中间件部署及优化；,4、了解相关高可用技术方案（HA)、数据库集群、MYSQL分区等相关技术；,®5、熟悉Linux，熟悉脚本编写，有自动化经验；掌握至少一门脚本语言（Shell、python、perl）。",光华隆信资产管理有限公司,数据库工程师-技术中心
北京-朝阳区,https://jobs.51job.com/all/co293628.html,1.5-2千/月,,北京北大方正电子有限公司,高级Web前端开发工程师
北京-海淀区,https://jobs.51job.com/all/co293628.html,1.5千以下/月,,北京北大方正电子有限公司,Java高级开发工程师（央企）
西安-西咸新区,https://jobs.51job.com/all/co293628.html,5-7万/月,,北京北大方正电子有限公司,高级软件工程师
